








Frequency of observations in the selected location(s).:
Number of taxa: 	251

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
White Stork (<em class="sci">Ciconia ciconia</em>)	0.06666666666666667	0.0	0.0	0.05555555555555555	0.07142857142857142	0.0	0.5	0.2	0.0	0.0	0.4	0.18181818181818182	0.2222222222222222	0.2	0.3333333333333333	0.25	0.3333333333333333	0.16666666666666666	0.4	0.5	0.5	0.125	0.0015	0.25	0.25	0.5	0.5555555555555556	0.75	0.42857142857142855	0.0	0.0015	0.5555555555555556	0.16666666666666666	0.2727272727272727	0.0	0.0015	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.5	1.0	0.0	0.75	0.0	0.0	
Great Cormorant (<em class="sci">Phalacrocorax carbo</em>)	0.4666666666666667	1.0	0.42857142857142855	0.5	0.6071428571428571	1.0	0.0015	0.4	0.16666666666666666	0.6666666666666666	0.2	0.5454545454545454	0.3333333333333333	0.6	0.0	0.0	0.3333333333333333	0.16666666666666666	0.0	0.0	0.16666666666666666	0.0	0.0	0.75	0.4166666666666667	0.0	0.2222222222222222	0.75	0.2857142857142857	0.0	0.5	0.2222222222222222	0.16666666666666666	0.0	0.3333333333333333	0.5	0.0	0.0	0.3333333333333333	0.6666666666666666	0.7142857142857143	0.25	1.0	0.0	0.0	0.75	0.0	0.5	
Great Bittern (<em class="sci">Botaurus stellaris</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Grey Heron (<em class="sci">Ardea cinerea</em>)	0.26666666666666666	1.0	0.2857142857142857	0.3333333333333333	0.42857142857142855	0.0	0.0	0.2	0.16666666666666666	0.3333333333333333	0.2	0.36363636363636365	0.5555555555555556	0.4	0.3333333333333333	0.25	0.6666666666666666	0.3333333333333333	0.2	0.5	0.16666666666666666	0.25	0.0	1.0	0.16666666666666666	0.375	0.2222222222222222	0.75	0.2857142857142857	0.0	0.5	0.2222222222222222	0.16666666666666666	0.09090909090909091	0.5	0.25	0.6666666666666666	0.25	0.0	0.5	0.7142857142857143	0.25	0.0	0.0	0.0	0.5	0.0	0.3888888888888889	
Purple Heron (<em class="sci">Ardea purpurea</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Great Egret (<em class="sci">Ardea alba</em>)	0.26666666666666666	0.0	0.42857142857142855	0.2777777777777778	0.21428571428571427	0.0	0.0	0.2	0.16666666666666666	1.0	0.2	0.2727272727272727	0.1111111111111111	0.2	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.0625	0.0	0.5	0.0	0.0	0.1111111111111111	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0015	0.0	0.0	0.0	0.3333333333333333	0.8571428571428571	0.0	0.0	0.0	0.0	0.25	0.0	0.2777777777777778	
Little Egret (<em class="sci">Egretta garzetta</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.16666666666666666	0.0625	0.0	0.75	0.08333333333333333	0.0	0.1111111111111111	0.5	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cattle Egret (<em class="sci">Bubulcus ibis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-crowned Night-Heron (<em class="sci">Nycticorax nycticorax</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian Spoonbill (<em class="sci">Platalea leucorodia</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Osprey (<em class="sci">Pandion haliaetus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
European Honey-buzzard (<em class="sci">Pernis apivorus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.25	0.0	0.25	0.16666666666666666	0.1875	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.5555555555555556	0.6666666666666666	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Griffon Vulture (<em class="sci">Gyps fulvus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Booted Eagle (<em class="sci">Hieraaetus pennatus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian Marsh-Harrier (<em class="sci">Circus aeruginosus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.2857142857142857	0.25	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Harrier (<em class="sci">Circus cyaneus</em>)	0.0	0.0	0.0	0.0	0.03571428571428571	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Montagu's Harrier (<em class="sci">Circus pygargus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian Sparrowhawk (<em class="sci">Accipiter nisus</em>)	0.06666666666666667	0.0	0.0	0.05555555555555555	0.03571428571428571	0.0	0.0	0.0	0.16666666666666666	0.3333333333333333	0.0	0.2727272727272727	0.1111111111111111	0.2	0.0	0.0	0.3333333333333333	0.0	0.2	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.1111111111111111	0.25	0.0	0.0	0.0	0.2222222222222222	0.3333333333333333	0.0	0.16666666666666666	0.0	0.3333333333333333	0.0	0.3333333333333333	0.6666666666666666	0.7142857142857143	0.0	0.0015	0.0	1.0	0.0	0.0	0.05555555555555555	
Northern Goshawk (<em class="sci">Accipiter gentilis</em>)	0.0	0.0	0.0	0.05555555555555555	0.0	0.0	0.0	0.0	0.16666666666666666	0.3333333333333333	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
Red Kite (<em class="sci">Milvus milvus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3333333333333333	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0015	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.2222222222222222	0.16666666666666666	0.09090909090909091	0.0	0.0	0.0	0.25	0.6666666666666666	0.3333333333333333	0.2857142857142857	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
Black Kite (<em class="sci">Milvus migrans</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0015	0.2727272727272727	0.2222222222222222	0.4	0.16666666666666666	0.0	0.0015	0.16666666666666666	0.4	0.5	0.16666666666666666	0.125	0.0	0.75	0.16666666666666666	0.125	0.2222222222222222	0.5	0.14285714285714285	0.0	0.0	0.2222222222222222	0.3333333333333333	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rough-legged Buzzard (<em class="sci">Buteo lagopus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
Common Buzzard (<em class="sci">Buteo buteo</em>)	0.4	0.0015	0.42857142857142855	0.5555555555555556	0.25	0.0	0.0015	0.0	0.3333333333333333	0.3333333333333333	0.2	0.45454545454545453	0.5555555555555556	0.4	0.16666666666666666	0.25	0.6666666666666666	0.5833333333333334	0.2	0.5	0.16666666666666666	0.3125	0.0	0.75	0.16666666666666666	0.25	0.4444444444444444	0.25	0.14285714285714285	0.0	0.0	0.3333333333333333	0.3333333333333333	0.18181818181818182	0.5	0.25	0.3333333333333333	0.5	0.6666666666666666	1.0	0.8571428571428571	0.25	0.0	0.0	1.0	0.5	0.0	0.5	
Little Bustard (<em class="sci">Tetrax tetrax</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Water Rail (<em class="sci">Rallus aquaticus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.1111111111111111	0.2	0.0	0.0	0.0	0.08333333333333333	0.0	0.25	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.42857142857142855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Spotted Crake (<em class="sci">Porzana porzana</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Moorhen (<em class="sci">Gallinula chloropus</em>)	0.0	0.0	0.14285714285714285	0.1111111111111111	0.14285714285714285	0.0	0.5	0.0	0.0	0.3333333333333333	0.4	0.09090909090909091	0.2222222222222222	0.4	0.0	0.25	0.6666666666666666	0.25	0.2	0.5	0.16666666666666666	0.25	0.0	0.75	0.16666666666666666	0.0	0.1111111111111111	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.25	0.0	0.25	0.0015	0.5	0.42857142857142855	0.25	0.0	0.0	0.0	0.5	0.0	0.1111111111111111	
Common Moorhen (<em class="sci">Gallinula chloropus/galeata</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	
Eurasian Coot (<em class="sci">Fulica atra</em>)	0.5333333333333333	1.0	0.14285714285714285	0.3888888888888889	0.5	1.0	0.0015	0.2	0.16666666666666666	1.0	0.4	0.5454545454545454	0.6666666666666666	0.6	0.16666666666666666	0.25	0.6666666666666666	0.3333333333333333	0.4	0.5	0.16666666666666666	0.1875	0.0	0.75	0.16666666666666666	0.25	0.2222222222222222	0.75	0.2857142857142857	0.0015	0.5	0.0	0.0	0.2727272727272727	0.16666666666666666	0.25	0.0	0.25	0.3333333333333333	0.5	0.7142857142857143	0.25	0.5	0.0	0.0	0.5	1.0	0.5555555555555556	
Common Crane (<em class="sci">Grus grus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.2222222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.14285714285714285	0.0	0.0	0.0	0.0	0.25	0.0	0.05555555555555555	
Stone Curlew (<em class="sci">Burhinus oedicnemus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-winged Stilt (<em class="sci">Himantopus himantopus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian Oystercatcher (<em class="sci">Haematopus ostralegus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Grey Plover (<em class="sci">Pluvialis squatarola</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
European Golden-Plover (<em class="sci">Pluvialis apricaria</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Lapwing (<em class="sci">Vanellus vanellus</em>)	0.0	0.0	0.0	0.0	0.03571428571428571	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.09090909090909091	0.2222222222222222	0.4	0.5	0.0	0.0015	0.08333333333333333	0.0015	0.5	0.3333333333333333	0.0625	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
Common Ringed Plover (<em class="sci">Charadrius hiaticula</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	0.0015	0.0015	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Little Ringed Plover (<em class="sci">Charadrius dubius</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.1111111111111111	0.2	0.16666666666666666	0.0	0.0015	0.0	0.0	0.0	0.0	0.0625	0.0	0.25	0.08333333333333333	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian Dotterel (<em class="sci">Charadrius morinellus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Sandpiper (<em class="sci">Actitis hypoleucos</em>)	0.0	0.0	0.0	0.0	0.03571428571428571	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0015	0.0	0.16666666666666666	0.0	0.0	0.0	0.0015	0.0	0.1111111111111111	0.0015	0.0	0.0	0.5	0.0	0.0015	0.0	0.0015	0.0015	0.0015	0.0	0.3333333333333333	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Green Sandpiper (<em class="sci">Tringa ochropus</em>)	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.2727272727272727	0.1111111111111111	0.4	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0625	0.0	0.25	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.3333333333333333	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Spotted Redshank (<em class="sci">Tringa erythropus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Greenshank (<em class="sci">Tringa nebularia</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0015	0.0015	0.0015	0.0015	0.0015	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Marsh Sandpiper (<em class="sci">Tringa stagnatilis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wood Sandpiper (<em class="sci">Tringa glareola</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Redshank (<em class="sci">Tringa totanus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0015	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Whimbrel (<em class="sci">Numenius phaeopus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian Curlew (<em class="sci">Numenius arquata</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.08333333333333333	0.0	0.25	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bar-tailed Godwit (<em class="sci">Limosa lapponica</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruddy Turnstone (<em class="sci">Arenaria interpres</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red Knot (<em class="sci">Calidris canutus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruff (<em class="sci">Calidris pugnax</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.16666666666666666	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Curlew Sandpiper (<em class="sci">Calidris ferruginea</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Temminck's Stint (<em class="sci">Calidris temminckii</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sanderling (<em class="sci">Calidris alba</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Dunlin (<em class="sci">Calidris alpina</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	0.0015	0.0015	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
