








Frequency of observations in the selected location(s).:
Number of taxa: 	321

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	145.0	123.0	100.0	147.0	96.0	116.0	131.0	100.0	120.0	154.0	161.0	161.0	128.0	122.0	98.0	116.0	79.0	119.0	126.0	120.0	77.0	72.0	105.0	162.0	129.0	80.0	89.0	127.0	121.0	135.0	105.0	135.0	107.0	102.0	91.0	147.0	94.0	95.0	90.0	104.0	98.0	88.0	81.0	99.0	87.0	82.0	81.0	129.0	

Ferruginous Duck (<em class="sci">Aythya nyroca</em>)	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tufted Duck (<em class="sci">Aythya fuligula</em>)	0.46206896551724136	0.5365853658536586	0.4	0.47619047619047616	0.4375	0.4396551724137931	0.46564885496183206	0.49	0.45	0.474025974025974	0.4409937888198758	0.4906832298136646	0.5625	0.48360655737704916	0.46938775510204084	0.5172413793103449	0.5949367088607594	0.3865546218487395	0.42063492063492064	0.44166666666666665	0.5064935064935064	0.4861111111111111	0.45714285714285713	0.4012345679012346	0.3643410852713178	0.425	0.48314606741573035	0.3779527559055118	0.30578512396694213	0.37037037037037035	0.3619047619047619	0.42962962962962964	0.3925233644859813	0.4215686274509804	0.3626373626373626	0.3877551020408163	0.3829787234042553	0.4842105263157895	0.24444444444444444	0.38461538461538464	0.4387755102040816	0.42045454545454547	0.345679012345679	0.4444444444444444	0.4827586206896552	0.5365853658536586	0.49382716049382713	0.4186046511627907	
Greater Scaup (<em class="sci">Aythya marila</em>)	0.006896551724137931	0.024390243902439025	0.02	0.013605442176870748	0.010416666666666666	0.02586206896551724	0.007633587786259542	0.0	0.025	0.006493506493506494	0.012422360248447204	0.006211180124223602	0.0015	0.0	0.0	0.0	0.012658227848101266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009345794392523364	0.0	0.0	0.0	0.0	0.0	0.0	0.009615384615384616	0.0	0.0	0.0	0.0	0.022988505747126436	0.0015	0.012345679012345678	0.007751937984496124	
Lesser Scaup (<em class="sci">Aythya affinis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Aythya sp. (<em class="sci">Aythya sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006211180124223602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Eider (<em class="sci">Somateria mollissima</em>)	0.006896551724137931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012345679012345678	0.007751937984496124	
White-winged Scoter (<em class="sci">Melanitta fusca</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006493506493506494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Scoter (<em class="sci">Melanitta nigra</em>)	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.03125	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	
Long-tailed Duck (<em class="sci">Clangula hyemalis</em>)	0.006896551724137931	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009523809523809525	0.006172839506172839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.012345679012345678	0.0	
Common Goldeneye (<em class="sci">Bucephala clangula</em>)	0.06896551724137931	0.08943089430894309	0.06	0.047619047619047616	0.0625	0.034482758620689655	0.04580152671755725	0.0015	0.008333333333333333	0.11038961038961038	0.07453416149068323	0.055900621118012424	0.0390625	0.01639344262295082	0.0	0.008620689655172414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.006802721088435374	0.0	0.010526315789473684	0.0015	0.0	0.030612244897959183	0.011363636363636364	0.07407407407407407	0.04040404040404041	0.04597701149425287	0.012195121951219513	0.04938271604938271	0.06201550387596899	
Smew (<em class="sci">Mergellus albellus</em>)	0.0	0.008130081300813009	0.01	0.013605442176870748	0.020833333333333332	0.02586206896551724	0.007633587786259542	0.01	0.0	0.006493506493506494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.011494252873563218	0.0015	0.012345679012345678	0.015503875968992248	
Common Merganser (<em class="sci">Mergus merganser</em>)	0.034482758620689655	0.04065040650406504	0.03	0.02040816326530612	0.03125	0.008620689655172414	0.015267175572519083	0.01	0.0015	0.025974025974025976	0.006211180124223602	0.012422360248447204	0.0234375	0.00819672131147541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04040404040404041	0.04597701149425287	0.0	0.07407407407407407	0.046511627906976744	
Red-breasted Merganser (<em class="sci">Mergus serrator</em>)	0.0	0.0	0.0015	0.0015	0.010416666666666666	0.0	0.0015	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012345679012345678	0.0	
Ruddy Duck (<em class="sci">Oxyura jamaicensis</em>)	0.013793103448275862	0.04065040650406504	0.02	0.027210884353741496	0.052083333333333336	0.008620689655172414	0.030534351145038167	0.01	0.016666666666666666	0.032467532467532464	0.012422360248447204	0.031055900621118012	0.046875	0.03278688524590164	0.04081632653061224	0.034482758620689655	0.02531645569620253	0.03361344537815126	0.015873015873015872	0.041666666666666664	0.1038961038961039	0.027777777777777776	0.08571428571428572	0.018518518518518517	0.03875968992248062	0.0625	0.056179775280898875	0.047244094488188976	0.024793388429752067	0.044444444444444446	0.0380952380952381	0.014814814814814815	0.037383177570093455	0.029411764705882353	0.01098901098901099	0.034013605442176874	0.0425531914893617	0.021052631578947368	0.011111111111111112	0.009615384615384616	0.02040816326530612	0.011363636363636364	0.0015	0.030303030303030304	0.011494252873563218	0.0	0.024691358024691357	0.015503875968992248	
duck sp. (<em class="sci">Anatinae sp.</em>)	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00819672131147541	0.0	0.0	0.0	0.008403361344537815	0.0	0.0	0.025974025974025976	0.0	0.0	0.0	0.007751937984496124	0.0	0.0	0.007874015748031496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006802721088435374	0.0	0.010526315789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015503875968992248	
Red-legged Partridge (<em class="sci">Alectoris rufa</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.008333333333333333	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Grey Partridge (<em class="sci">Perdix perdix</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Quail (<em class="sci">Coturnix coturnix</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Pheasant (<em class="sci">Phasianus colchicus</em>)	0.041379310344827586	0.04065040650406504	0.01	0.034013605442176874	0.0	0.017241379310344827	0.022900763358778626	0.02	0.016666666666666666	0.045454545454545456	0.043478260869565216	0.018633540372670808	0.0390625	0.07377049180327869	0.09183673469387756	0.0603448275862069	0.0759493670886076	0.025210084033613446	0.031746031746031744	0.0	0.05194805194805195	0.041666666666666664	0.047619047619047616	0.0	0.031007751937984496	0.0125	0.02247191011235955	0.031496062992125984	0.03305785123966942	0.014814814814814815	0.02857142857142857	0.007407407407407408	0.018691588785046728	0.0	0.0	0.02040816326530612	0.031914893617021274	0.042105263157894736	0.05555555555555555	0.019230769230769232	0.01020408163265306	0.045454545454545456	0.07407407407407407	0.050505050505050504	0.034482758620689655	0.036585365853658534	0.037037037037037035	0.023255813953488372	
Red-throated Diver (<em class="sci">Gavia stellata</em>)	0.006896551724137931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0015	0.0	
Black-throated Diver (<em class="sci">Gavia arctica</em>)	0.006896551724137931	0.0	0.0	0.006802721088435374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	
Great Northern Diver (<em class="sci">Gavia immer</em>)	0.006896551724137931	0.008130081300813009	0.0	0.013605442176870748	0.0	0.008620689655172414	0.007633587786259542	0.0	0.0	0.006493506493506494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.007751937984496124	
Little Grebe (<em class="sci">Tachybaptus ruficollis</em>)	0.2689655172413793	0.3333333333333333	0.32	0.30612244897959184	0.3541666666666667	0.3103448275862069	0.24427480916030533	0.26	0.2916666666666667	0.35064935064935066	0.2670807453416149	0.2981366459627329	0.2734375	0.28688524590163933	0.24489795918367346	0.25862068965517243	0.27848101265822783	0.15966386554621848	0.1349206349206349	0.19166666666666668	0.2077922077922078	0.125	0.1523809523809524	0.1419753086419753	0.18604651162790697	0.3	0.21348314606741572	0.2677165354330709	0.2396694214876033	0.23703703703703705	0.26666666666666666	0.25925925925925924	0.21495327102803738	0.24509803921568626	0.24175824175824176	0.23809523809523808	0.24468085106382978	0.2736842105263158	0.24444444444444444	0.17307692307692307	0.2857142857142857	0.22727272727272727	0.2345679012345679	0.2222222222222222	0.28735632183908044	0.35365853658536583	0.3333333333333333	0.3178294573643411	
Pied-billed Grebe (<em class="sci">Podilymbus podiceps</em>)	0.0	0.0	0.0	0.006802721088435374	0.020833333333333332	0.0015	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Slavonian Grebe (<em class="sci">Podiceps auritus</em>)	0.0015	0.0	0.0015	0.0	0.010416666666666666	0.0	0.007633587786259542	0.02	0.0015	0.025974025974025976	0.006211180124223602	0.006211180124223602	0.0078125	0.00819672131147541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Red-necked Grebe (<em class="sci">Podiceps grisegena</em>)	0.006896551724137931	0.008130081300813009	0.0	0.0	0.010416666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0078125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007407407407407408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.011363636363636364	0.0	0.0	0.0	0.0015	0.012345679012345678	0.0015	
Great Crested Grebe (<em class="sci">Podiceps cristatus</em>)	0.18620689655172415	0.25203252032520324	0.22	0.17687074829931973	0.15625	0.19827586206896552	0.24427480916030533	0.22	0.24166666666666667	0.2792207792207792	0.2608695652173913	0.2546583850931677	0.296875	0.21311475409836064	0.24489795918367346	0.29310344827586204	0.27848101265822783	0.23529411764705882	0.2222222222222222	0.25	0.2727272727272727	0.25	0.2857142857142857	0.25925925925925924	0.20930232558139536	0.2625	0.24719101123595505	0.2440944881889764	0.19834710743801653	0.28888888888888886	0.19047619047619047	0.18518518518518517	0.17757009345794392	0.13725490196078433	0.14285714285714285	0.17687074829931973	0.22340425531914893	0.2736842105263158	0.12222222222222222	0.11538461538461539	0.2653061224489796	0.23863636363636365	0.24691358024691357	0.18181818181818182	0.16091954022988506	0.15853658536585366	0.1728395061728395	0.17829457364341086	
Black-necked Grebe (<em class="sci">Podiceps nigricollis</em>)	0.0	0.016260162601626018	0.01	0.013605442176870748	0.010416666666666666	0.008620689655172414	0.015267175572519083	0.0	0.0	0.006493506493506494	0.0015	0.0	0.0078125	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011235955056179775	0.0015	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010101010101010102	0.011494252873563218	0.0	0.012345679012345678	0.007751937984496124	
grebe sp. (<em class="sci">Podicipedidae sp.</em>)	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Fulmar (<em class="sci">Fulmarus glacialis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Leach's Storm-Petrel (<em class="sci">Oceanodroma leucorhoa</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	
Northern Gannet (<em class="sci">Morus bassanus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Great Cormorant (<em class="sci">Phalacrocorax carbo</em>)	0.42758620689655175	0.5609756097560976	0.43	0.47619047619047616	0.5208333333333334	0.5172413793103449	0.44274809160305345	0.47	0.5916666666666667	0.5454545454545454	0.546583850931677	0.5838509316770186	0.5	0.4016393442622951	0.46938775510204084	0.4827586206896552	0.45569620253164556	0.29411764705882354	0.4126984126984127	0.35833333333333334	0.4675324675324675	0.3611111111111111	0.34285714285714286	0.4074074074074074	0.3875968992248062	0.4875	0.4943820224719101	0.5433070866141733	0.5702479338842975	0.5333333333333333	0.49523809523809526	0.45185185185185184	0.5327102803738317	0.45098039215686275	0.5164835164835165	0.48299319727891155	0.5425531914893617	0.6421052631578947	0.5444444444444444	0.5096153846153846	0.5510204081632653	0.5113636363636364	0.4444444444444444	0.47474747474747475	0.5862068965517241	0.5	0.5802469135802469	0.4883720930232558	
European Shag (<em class="sci">Phalacrocorax aristotelis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010101010101010102	0.0015	0.0015	0.012345679012345678	0.0	
Great Bittern (<em class="sci">Botaurus stellaris</em>)	0.013793103448275862	0.024390243902439025	0.02	0.013605442176870748	0.03125	0.017241379310344827	0.03816793893129771	0.02	0.0	0.006493506493506494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010638297872340425	0.0	0.0	0.0	0.01020408163265306	0.0	0.024691358024691357	0.0015	0.022988505747126436	0.04878048780487805	0.012345679012345678	0.031007751937984496	
Grey Heron (<em class="sci">Ardea cinerea</em>)	0.41379310344827586	0.5121951219512195	0.38	0.4421768707482993	0.4791666666666667	0.43103448275862066	0.46564885496183206	0.42	0.475	0.44155844155844154	0.4906832298136646	0.5962732919254659	0.5390625	0.39344262295081966	0.4489795918367347	0.5086206896551724	0.5063291139240507	0.37815126050420167	0.42063492063492064	0.475	0.4805194805194805	0.4722222222222222	0.4857142857142857	0.4382716049382716	0.3488372093023256	0.5375	0.5730337078651685	0.5669291338582677	0.5206611570247934	0.5037037037037037	0.5047619047619047	0.5333333333333333	0.4672897196261682	0.5392156862745098	0.5164835164835165	0.5374149659863946	0.6063829787234043	0.6210526315789474	0.5111111111111111	0.46153846153846156	0.6020408163265306	0.48863636363636365	0.5061728395061729	0.5656565656565656	0.5747126436781609	0.4634146341463415	0.41975308641975306	0.4496124031007752	
Purple Heron (<em class="sci">Ardea purpurea</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Great Egret (<em class="sci">Ardea alba</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Little Egret (<em class="sci">Egretta garzetta</em>)	0.041379310344827586	0.08943089430894309	0.02	0.02040816326530612	0.03125	0.0603448275862069	0.04580152671755725	0.01	0.041666666666666664	0.06493506493506493	0.08695652173913043	0.09316770186335403	0.03125	0.040983606557377046	0.04081632653061224	0.06896551724137931	0.06329113924050633	0.025210084033613446	0.023809523809523808	0.058333333333333334	0.012987012987012988	0.013888888888888888	0.02857142857142857	0.037037037037037035	0.06976744186046512	0.075	0.033707865168539325	0.07874015748031496	0.0743801652892562	0.0962962962962963	0.047619047619047616	0.0962962962962963	0.08411214953271028	0.049019607843137254	0.10989010989010989	0.034013605442176874	0.031914893617021274	0.08421052631578947	0.07777777777777778	0.0673076923076923	0.02040816326530612	0.03409090909090909	0.06172839506172839	0.030303030303030304	0.04597701149425287	0.012195121951219513	0.012345679012345678	0.023255813953488372	
Cattle Egret (<em class="sci">Bubulcus ibis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
white egret sp. (<em class="sci">Egretta/Bubulcus sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007407407407407408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009615384615384616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian Spoonbill (<em class="sci">Platalea leucorodia</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012987012987012988	0.0015	0.0	0.0	0.007751937984496124	0.0125	0.0	0.007874015748031496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	
Osprey (<em class="sci">Pandion haliaetus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006211180124223602	0.0	0.0015	0.0	0.008620689655172414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.00980392156862745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
European Honey-buzzard (<em class="sci">Pernis apivorus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian Marsh-Harrier (<em class="sci">Circus aeruginosus</em>)	0.006896551724137931	0.008130081300813009	0.0015	0.006802721088435374	0.0	0.02586206896551724	0.0	0.0015	0.008333333333333333	0.0015	0.006211180124223602	0.0	0.0	0.01639344262295082	0.0	0.008620689655172414	0.02531645569620253	0.0	0.015873015873015872	0.016666666666666666	0.0	0.041666666666666664	0.0015	0.0	0.0	0.0	0.0	0.007874015748031496	0.008264462809917356	0.007407407407407408	0.0	0.007407407407407408	0.009345794392523364	0.029411764705882353	0.01098901098901099	0.0	0.0	0.0	0.022222222222222223	0.009615384615384616	0.01020408163265306	0.022727272727272728	0.012345679012345678	0.010101010101010102	0.011494252873563218	0.0015	0.0	0.0015	
Northern Harrier (<em class="sci">Circus cyaneus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.006211180124223602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	
harrier sp. (<em class="sci">Circus sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007936507936507936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian Sparrowhawk (<em class="sci">Accipiter nisus</em>)	0.12413793103448276	0.14634146341463414	0.11	0.08843537414965986	0.11458333333333333	0.12931034482758622	0.11450381679389313	0.12	0.11666666666666667	0.12987012987012986	0.10559006211180125	0.16149068322981366	0.234375	0.1557377049180328	0.16326530612244897	0.13793103448275862	0.13924050632911392	0.1092436974789916	0.05555555555555555	0.06666666666666667	0.1038961038961039	0.013888888888888888	0.08571428571428572	0.09259259259259259	0.007751937984496124	0.15	0.14606741573033707	0.1889763779527559	0.2231404958677686	0.21481481481481482	0.22857142857142856	0.2518518518518518	0.22429906542056074	0.22549019607843138	0.21978021978021978	0.2789115646258503	0.19148936170212766	0.24210526315789474	0.24444444444444444	0.14423076923076922	0.23469387755102042	0.2159090909090909	0.1111111111111111	0.18181818181818182	0.1839080459770115	0.0975609756097561	0.07407407407407407	0.18604651162790697	
Accipiter sp. (<em class="sci">Accipiter sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009615384615384616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
