








Frequency of observations in the selected location(s).:
Number of taxa: 	402

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	22.0	27.0	23.0	28.0	36.0	37.0	14.0	24.0	27.0	52.0	66.0	53.0	67.0	69.0	104.0	105.0	115.0	56.0	57.0	146.0	105.0	58.0	84.0	92.0	64.0	83.0	36.0	59.0	62.0	56.0	57.0	77.0	71.0	28.0	34.0	38.0	29.0	36.0	27.0	36.0	17.0	33.0	43.0	43.0	25.0	23.0	29.0	50.0	

Ruddy Shelduck (<em class="sci">Tadorna ferruginea</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014084507042253521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Shelduck (<em class="sci">Tadorna tadorna</em>)	0.13636363636363635	0.2222222222222222	0.0	0.03571428571428571	0.1111111111111111	0.10810810810810811	0.0	0.041666666666666664	0.07407407407407407	0.038461538461538464	0.045454545454545456	0.09433962264150944	0.19402985074626866	0.08695652173913043	0.09615384615384616	0.05714285714285714	0.12173913043478261	0.14285714285714285	0.12280701754385964	0.0958904109589041	0.18095238095238095	0.08620689655172414	0.20238095238095238	0.07608695652173914	0.078125	0.0	0.05555555555555555	0.03389830508474576	0.03225806451612903	0.03571428571428571	0.03508771929824561	0.012987012987012988	0.056338028169014086	0.07142857142857142	0.029411764705882353	0.10526315789473684	0.13793103448275862	0.027777777777777776	0.037037037037037035	0.027777777777777776	0.058823529411764705	0.030303030303030304	0.023255813953488372	0.023255813953488372	0.0015	0.21739130434782608	0.10344827586206896	0.12	
Muscovy Duck (Domestic type) (<em class="sci">Cairina moschata (Domestic type)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043478260869565216	0.0	0.0	
Mandarin Duck (<em class="sci">Aix galericulata</em>)	0.0	0.037037037037037035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015151515151515152	0.0	0.0	0.0	0.038461538461538464	0.0	0.0	0.0	0.017543859649122806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Gadwall (<em class="sci">Anas strepera</em>)	0.09090909090909091	0.2222222222222222	0.08695652173913043	0.10714285714285714	0.1111111111111111	0.0015	0.0015	0.041666666666666664	0.0	0.019230769230769232	0.015151515151515152	0.0015	0.029850746268656716	0.014492753623188406	0.009615384615384616	0.0	0.008695652173913044	0.017857142857142856	0.03508771929824561	0.03424657534246575	0.0380952380952381	0.0	0.0	0.010869565217391304	0.015625	0.0	0.0	0.0	0.016129032258064516	0.0	0.017543859649122806	0.0	0.028169014084507043	0.0	0.058823529411764705	0.02631578947368421	0.10344827586206896	0.027777777777777776	0.037037037037037035	0.027777777777777776	0.0	0.0	0.046511627906976744	0.06976744186046512	0.16	0.17391304347826086	0.034482758620689655	0.1	
Eurasian Wigeon (<em class="sci">Anas penelope</em>)	0.09090909090909091	0.14814814814814814	0.043478260869565216	0.03571428571428571	0.08333333333333333	0.0	0.0	0.0015	0.0	0.0	0.015151515151515152	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.00684931506849315	0.009523809523809525	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014084507042253521	0.10714285714285714	0.0	0.02631578947368421	0.034482758620689655	0.0	0.037037037037037035	0.0	0.058823529411764705	0.030303030303030304	0.046511627906976744	0.023255813953488372	0.12	0.0	0.13793103448275862	0.16	
Mallard (<em class="sci">Anas platyrhynchos</em>)	0.3181818181818182	0.4444444444444444	0.391304347826087	0.35714285714285715	0.3333333333333333	0.24324324324324326	0.2857142857142857	0.20833333333333334	0.2222222222222222	0.28846153846153844	0.22727272727272727	0.16981132075471697	0.43283582089552236	0.17391304347826086	0.3076923076923077	0.1619047619047619	0.2608695652173913	0.30357142857142855	0.2982456140350877	0.1917808219178082	0.24761904761904763	0.22413793103448276	0.3333333333333333	0.25	0.265625	0.14457831325301204	0.3333333333333333	0.1864406779661017	0.16129032258064516	0.3392857142857143	0.3684210526315789	0.37662337662337664	0.18309859154929578	0.17857142857142858	0.29411764705882354	0.3157894736842105	0.27586206896551724	0.1111111111111111	0.25925925925925924	0.1388888888888889	0.29411764705882354	0.18181818181818182	0.13953488372093023	0.27906976744186046	0.2	0.43478260869565216	0.3448275862068966	0.26	
Mallard (Domestic type) (<em class="sci">Anas platyrhynchos (Domestic type)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014925373134328358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016129032258064516	0.0	0.0	0.0	0.014084507042253521	0.0	0.0	0.0	0.0	0.027777777777777776	0.0	0.0	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shoveler (<em class="sci">Anas clypeata</em>)	0.09090909090909091	0.14814814814814814	0.13043478260869565	0.03571428571428571	0.08333333333333333	0.08108108108108109	0.0015	0.0	0.0	0.09615384615384616	0.030303030303030304	0.03773584905660377	0.11940298507462686	0.07246376811594203	0.04807692307692308	0.009523809523809525	0.017391304347826087	0.0015	0.0	0.02054794520547945	0.0	0.0015	0.011904761904761904	0.0	0.0	0.012048192771084338	0.027777777777777776	0.01694915254237288	0.016129032258064516	0.05357142857142857	0.07017543859649122	0.09090909090909091	0.08450704225352113	0.03571428571428571	0.029411764705882353	0.02631578947368421	0.0015	0.0	0.037037037037037035	0.1111111111111111	0.058823529411764705	0.030303030303030304	0.046511627906976744	0.06976744186046512	0.16	0.17391304347826086	0.0	0.1	
Northern Pintail (<em class="sci">Anas acuta</em>)	0.0	0.07407407407407407	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.009523809523809525	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014084507042253521	0.07142857142857142	0.0	0.0	0.034482758620689655	0.027777777777777776	0.0015	0.0	0.0	0.0015	0.0015	0.0	0.08	0.08695652173913043	0.0	0.02	
