








Frequency of observations in the selected location(s).:
Number of taxa: 	160

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	6.0	7.0	6.0	5.0	5.0	3.0	8.0	3.0	8.0	9.0	11.0	11.0	5.0	9.0	8.0	9.0	8.0	4.0	5.0	7.0	5.0	1.0	5.0	5.0	9.0	2.0	8.0	6.0	5.0	5.0	5.0	3.0	3.0	6.0	3.0	10.0	4.0	6.0	4.0	3.0	6.0	5.0	3.0	2.0	4.0	5.0	3.0	7.0	

Red-breasted Merganser (<em class="sci">Mergus serrator</em>)	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruddy Duck (<em class="sci">Oxyura jamaicensis</em>)	0.0	0.0	0.0	0.2	0.0	0.0	0.125	0.0	0.125	0.1111111111111111	0.09090909090909091	0.0	0.0	0.0	0.0	0.2222222222222222	0.125	0.0	0.0	0.0	0.4	0.0	0.4	0.0	0.2222222222222222	0.5	0.375	0.16666666666666666	0.0	0.4	0.2	0.3333333333333333	0.3333333333333333	0.0015	0.0015	0.2	0.0015	0.0	0.0	0.3333333333333333	0.16666666666666666	0.2	0.0	0.0	0.25	0.0	0.0	0.0	
duck sp. (<em class="sci">Anatinae sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Pheasant (<em class="sci">Phasianus colchicus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	
Little Grebe (<em class="sci">Tachybaptus ruficollis</em>)	0.6666666666666666	0.8571428571428571	1.0	1.0	1.0	0.6666666666666666	0.75	0.3333333333333333	1.0	0.8888888888888888	0.7272727272727273	0.8181818181818182	1.0	0.6666666666666666	0.875	1.0	0.75	0.75	0.8	1.0	0.6	0.0	0.8	1.0	1.0	1.0	0.625	0.8333333333333334	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.9	1.0	0.8333333333333334	0.5	0.6666666666666666	1.0	0.8	1.0	1.0	0.75	1.0	0.6666666666666666	0.8571428571428571	
Red-necked Grebe (<em class="sci">Podiceps grisegena</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	
Great Crested Grebe (<em class="sci">Podiceps cristatus</em>)	0.6666666666666666	0.7142857142857143	1.0	0.4	0.4	0.3333333333333333	0.75	0.6666666666666666	0.875	1.0	0.7272727272727273	0.9090909090909091	0.8	0.6666666666666666	0.75	0.8888888888888888	0.75	0.75	0.8	0.8571428571428571	0.6	0.0015	1.0	0.4	0.4444444444444444	1.0	0.625	1.0	0.8	0.8	0.8	1.0	0.3333333333333333	0.8333333333333334	0.6666666666666666	0.8	1.0	0.8333333333333334	1.0	0.3333333333333333	1.0	1.0	1.0	0.5	0.5	0.4	0.6666666666666666	0.7142857142857143	
grebe sp. (<em class="sci">Podicipedidae sp.</em>)	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Great Cormorant (<em class="sci">Phalacrocorax carbo</em>)	0.8333333333333334	1.0	1.0	0.8	0.8	0.6666666666666666	0.875	0.6666666666666666	1.0	1.0	0.9090909090909091	0.9090909090909091	1.0	0.6666666666666666	0.75	0.8888888888888888	0.75	0.25	0.8	0.42857142857142855	0.8	1.0	0.8	1.0	0.4444444444444444	1.0	1.0	0.6666666666666666	1.0	0.8	0.8	1.0	1.0	0.8333333333333334	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	0.75	1.0	1.0	0.7142857142857143	
Great Bittern (<em class="sci">Botaurus stellaris</em>)	0.3333333333333333	0.42857142857142855	0.3333333333333333	0.4	0.6	0.3333333333333333	0.625	0.6666666666666666	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.16666666666666666	0.0	0.6666666666666666	0.0015	0.5	0.8	0.3333333333333333	0.5714285714285714	
Grey Heron (<em class="sci">Ardea cinerea</em>)	0.8333333333333334	0.8571428571428571	1.0	1.0	1.0	0.6666666666666666	0.875	0.6666666666666666	1.0	1.0	0.8181818181818182	0.9090909090909091	1.0	0.7777777777777778	0.75	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	0.8	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	
