








Frequency of observations in the selected location(s).:
Number of taxa: 	697

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	3569.0	2127.0	1993.0	2352.0	1674.0	1592.0	1801.0	1672.0	1793.0	1761.0	1844.0	2417.0	1893.0	2017.0	2087.0	2548.0	2361.0	2238.0	2048.0	2705.0	1713.0	1610.0	1598.0	2173.0	1917.0	1672.0	1787.0	2537.0	1713.0	1709.0	1849.0	2472.0	1894.0	1829.0	1630.0	2016.0	1605.0	1768.0	1827.0	2032.0	1240.0	1181.0	1167.0	1457.0	1115.0	1023.0	1030.0	2227.0	

Common Eider (<em class="sci">Somateria mollissima</em>)	0.04286915102269543	0.031969910672308414	0.029101856497742096	0.02891156462585034	0.028076463560334528	0.028894472361809045	0.03387007218212104	0.03827751196172249	0.03513664249860569	0.028960817717206135	0.028199566160520606	0.03103020273065784	0.03222398309561542	0.03470500743678731	0.02539530426449449	0.02433281004709576	0.024989411266412537	0.03351206434316354	0.0302734375	0.034380776340110906	0.04203152364273205	0.037888198757763975	0.04005006257822278	0.05660377358490566	0.03808033385498174	0.03827751196172249	0.049244543928371576	0.04454079621600315	0.040863981319322826	0.03393797542422469	0.03244997295835587	0.03317152103559871	0.038542766631467794	0.03225806451612903	0.03803680981595092	0.03125	0.03426791277258567	0.026018099547511313	0.03557744937055282	0.029035433070866142	0.025806451612903226	0.028789161727349702	0.028277634961439587	0.03774879890185312	0.03497757847533632	0.03519061583577713	0.030097087378640777	0.05208801077682981	
Harlequin Duck (<em class="sci">Histrionicus histrionicus</em>)	0.0	0.0015	0.0	4.2517006802721087E-4	5.973715651135006E-4	0.0	0.001110494169905608	5.980861244019139E-4	5.577244841048522E-4	0.0	0.0	0.0	0.0	4.957858205255329E-4	4.791566842357451E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Surf Scoter (<em class="sci">Melanitta perspicillata</em>)	0.0011207621182404036	9.402914903620122E-4	0.0015052684395383843	0.0021258503401360546	5.973715651135006E-4	0.0	0.0015	0.0011961722488038277	0.0016731734523145567	0.0	0.0010845986984815619	8.274720728175424E-4	0.0015	0.0019831432821021317	4.791566842357451E-4	0.0015698587127158557	4.2354934349851756E-4	4.4682752457551384E-4	0.0015	3.696857670979667E-4	0.0011675423234092236	0.0	6.257822277847309E-4	0.0	5.216484089723526E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0010946907498631637	4.921259842519685E-4	0.0024193548387096775	0.001693480101608806	0.001713796058269066	0.0	0.0026905829596412557	0.0019550342130987292	9.70873786407767E-4	0.00224517287831163	
White-winged Scoter (<em class="sci">Melanitta fusca</em>)	0.012328383300644438	0.011283497884344146	0.010536879076768691	0.00977891156462585	0.008363201911589008	0.006909547738693468	0.004441976679622432	0.007177033492822967	0.013385387618516454	0.006246450880181715	0.006507592190889371	0.0033098882912701694	0.006339144215530904	0.006445215666831929	0.004791566842357451	0.003924646781789639	0.0012706480304955528	0.0013404825737265416	0.001953125	0.0015	0.0011675423234092236	0.0012422360248447205	6.257822277847309E-4	0.0015	5.216484089723526E-4	0.0011961722488038277	0.001119194180190263	0.0011824990145841545	0.0017513134851138354	0.0017554125219426564	0.003244997295835587	0.0028317152103559872	0.003695881731784583	0.002186987424822307	0.003067484662576687	0.00496031746031746	0.003738317757009346	0.006787330316742082	0.011494252873563218	0.009350393700787402	0.01935483870967742	0.010160880609652836	0.01456726649528706	0.02196293754289636	0.023318385650224215	0.017595307917888565	0.01262135922330097	0.012572968118545127	
Common Scoter (<em class="sci">Melanitta nigra</em>)	0.02913981507425049	0.031029619181946404	0.02207727044656297	0.03018707482993197	0.025686977299880526	0.019472361809045227	0.018323153803442533	0.02452153110047847	0.02788622420524261	0.01590005678591709	0.015726681127982648	0.018204385601985933	0.02694136291600634	0.018839861179970253	0.020124580737901295	0.0141287284144427	0.01609487505294367	0.01385165326184093	0.015625	0.011829944547134935	0.008756567425569177	0.0068322981366459624	0.015644555694618274	0.012885411872986655	0.013041210224308816	0.026913875598086126	0.016228315612758813	0.01891998423334647	0.017513134851138354	0.018724400234055003	0.02650081124932396	0.02831715210355987	0.026399155227032733	0.028430836522689993	0.03067484662576687	0.025297619047619048	0.019314641744548288	0.02828054298642534	0.031198686371100164	0.03051181102362205	0.03790322580645161	0.04064352243861134	0.037703513281919454	0.03706245710363761	0.033183856502242155	0.020527859237536656	0.024271844660194174	0.03143242029636282	
Black Scoter (<em class="sci">Melanitta americana</em>)	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.282620179609086E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.863417982155113E-4	0.0	0.0	0.0	0.0	
scoter sp. (<em class="sci">Melanitta sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.279831045406547E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	
Long-tailed Duck (<em class="sci">Clangula hyemalis</em>)	0.018772765480526758	0.014104372355430184	0.016056196688409432	0.020833333333333332	0.016726403823178016	0.011306532663316583	0.01665741254858412	0.017942583732057416	0.020078081427774678	0.011357183418512209	0.014099783080260303	0.011584609019445594	0.01162176439513999	0.014377788795240456	0.007187350263536177	0.007456828885400314	0.0033883947479881405	0.003127792672028597	0.001953125	0.0011090573012939	0.002335084646818447	6.211180124223603E-4	0.0012515644555694619	4.601932811780948E-4	0.0	0.0	0.001119194180190263	3.9416633819471815E-4	5.837711617046118E-4	0.0	5.408328826392645E-4	0.0015	5.279831045406547E-4	0.0010934937124111536	6.134969325153375E-4	9.92063492063492E-4	0.0024922118380062306	0.002828054298642534	0.007662835249042145	0.021161417322834646	0.024193548387096774	0.02201524132091448	0.016281062553556127	0.028826355525051476	0.02780269058295964	0.01857282502443793	0.01262135922330097	0.02784014369106421	
Bufflehead (<em class="sci">Bucephala albeola</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0027114967462039045	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Goldeneye (<em class="sci">Bucephala clangula</em>)	0.11824040347436257	0.1147155618241655	0.11038635223281486	0.1054421768707483	0.10931899641577061	0.10489949748743718	0.11771238200999445	0.11064593301435406	0.113218070273285	0.09596819988642817	0.0878524945770065	0.0819197352089367	0.08346539883782356	0.05156172533465543	0.043603258265452804	0.027864992150706435	0.016518424396442185	0.012064343163538873	0.0078125	0.006284658040665434	0.005253940455341506	0.007453416149068323	0.009386733416770964	0.0041417395306028535	0.003129890453834116	0.004784688995215311	0.004476776720761052	0.0011824990145841545	0.0035026269702276708	0.007021650087770626	0.002163331530557058	0.006067961165048544	0.004751847940865892	0.004373974849644614	0.007975460122699387	0.011408730158730158	0.011838006230529595	0.01753393665158371	0.03065134099616858	0.04675196850393701	0.06935483870967742	0.09906858594411516	0.09768637532133675	0.09471516815374056	0.10224215246636771	0.11339198435972629	0.10582524271844661	0.12842388863942525	
Barrow's Goldeneye (<em class="sci">Bucephala islandica</em>)	0.0	0.0	0.0	0.0	5.973715651135006E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.282620179609086E-4	0.0	0.0	0.0	0.0	0.0	9.765625E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.46740050804403E-4	0.0015	6.863417982155113E-4	0.0	0.0	0.0	0.0	
Smew (<em class="sci">Mergellus albellus</em>)	0.023536004483048472	0.024447578749412318	0.024586051179126944	0.02848639455782313	0.03046594982078853	0.02198492462311558	0.019988895058300944	0.02332535885167464	0.011154489682097044	0.011357183418512209	0.006507592190889371	0.004964832436905255	0.003169572107765452	0.001487357461576599	4.791566842357451E-4	0.0019623233908948193	0.0016941973739940702	4.4682752457551384E-4	4.8828125E-4	0.0011090573012939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010946907498631637	0.0	8.064516129032258E-4	0.003386960203217612	0.002570694087403599	0.004804392587508579	0.014349775784753363	0.016617790811339198	0.020388349514563107	0.01347103726986978	
Hooded Merganser (<em class="sci">Lophodytes cucullatus</em>)	0.0015	0.0015	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.282620179609086E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.211180124223603E-4	0.0	4.601932811780948E-4	0.0	5.980861244019139E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001226993865030675	0.0	0.0	0.0	0.0	4.921259842519685E-4	8.064516129032258E-4	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0015	
Common Merganser (<em class="sci">Mergus merganser</em>)	0.05211543849817876	0.05735778091208275	0.06924234821876568	0.06505102040816327	0.06451612903225806	0.05025125628140704	0.06774014436424208	0.05083732057416268	0.05744562186279978	0.05053946621237933	0.03524945770065076	0.029375258585022754	0.025356576862123614	0.019335647000495785	0.01964542405366555	0.012558869701726845	0.011859381617958492	0.013404825737265416	0.0107421875	0.010720887245841035	0.009340338587273789	0.011801242236024845	0.011889862327909888	0.007363092498849517	0.008868022952529996	0.008373205741626795	0.011751538891997761	0.007489160425699646	0.01284296555750146	0.0076067875950848445	0.0075716603569497025	0.010517799352750809	0.01583949313621964	0.01038819026790596	0.013496932515337423	0.011904761904761904	0.009968847352024923	0.00904977375565611	0.013683634373289545	0.020177165354330708	0.02258064516129032	0.024555461473327687	0.03598971722365039	0.0363761153054221	0.06367713004484304	0.05865102639296188	0.06407766990291262	0.05612932195779075	
Red-breasted Merganser (<em class="sci">Mergus serrator</em>)	0.05519753432333987	0.035731076633756464	0.05117912694430507	0.047619047619047616	0.04062126642771804	0.042085427135678394	0.03775680177679067	0.05263157894736842	0.042387060791968766	0.03634298693923907	0.03036876355748373	0.033512618949110465	0.03486529318541997	0.03668815071888944	0.03018687110685194	0.024725274725274724	0.017789072426937738	0.01653261840929401	0.017578125	0.015526802218114602	0.01634559252772913	0.02298136645962733	0.02065081351689612	0.019328117809479982	0.015127803860198226	0.013157894736842105	0.020145495243424735	0.017343318880567598	0.018680677174547577	0.008777062609713282	0.007030827474310438	0.0040453074433656954	0.010559662090813094	0.01038819026790596	0.009202453987730062	0.01636904761904762	0.021806853582554516	0.023755656108597284	0.021893814997263273	0.024114173228346455	0.03225806451612903	0.03217612193056731	0.04284490145672665	0.041866849691146193	0.04035874439461883	0.03128054740957967	0.02330097087378641	0.05343511450381679	
Common/Red-breasted Merganser (<em class="sci">Mergus merganser/serrator</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
merganser sp. (<em class="sci">Mergellus/Lophodytes/Mergus sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010946907498631637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruddy Duck (<em class="sci">Oxyura jamaicensis</em>)	0.013729335948444943	0.016455101081335213	0.015554440541896638	0.017006802721088437	0.02031063321385902	0.015703517587939697	0.020544142143253747	0.01375598086124402	0.01505856107083101	0.022714366837024418	0.016811279826464208	0.021928009929664875	0.02377179080824089	0.020823004462072386	0.015333013895543843	0.018838304552590265	0.01609487505294367	0.010723860589812333	0.01318359375	0.014417744916820702	0.017513134851138354	0.014906832298136646	0.018147684605757195	0.014726184997699034	0.011476264997391758	0.011363636363636364	0.011751538891997761	0.01064249113125739	0.010507880910683012	0.011702750146284377	0.010275824770146024	0.012135922330097087	0.011087645195353749	0.01038819026790596	0.0049079754601227	0.009424603174603174	0.007476635514018692	0.006787330316742082	0.008210180623973728	0.005905511811023622	0.008064516129032258	0.01100762066045724	0.010282776349614395	0.015099519560741249	0.009865470852017937	0.010752688172043012	0.014563106796116505	0.010776829815895825	
White-headed Duck (<em class="sci">Oxyura leucocephala</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.282620179609086E-4	4.957858205255329E-4	0.0	0.0	0.0	0.0	0.0	3.696857670979667E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
duck sp. (<em class="sci">Anatinae sp.</em>)	0.0	4.701457451810061E-4	5.017561465127947E-4	0.0	0.0	0.0	0.0	0.0	5.577244841048522E-4	0.0	0.0	4.137360364087712E-4	0.0	4.957858205255329E-4	0.0	0.0015	0.0	8.936550491510277E-4	0.0	0.0	0.0011675423234092236	0.0	0.0	9.203865623561896E-4	0.0010432968179447052	0.0017942583732057417	0.0015	3.9416633819471815E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.96031746031746E-4	0.0	5.656108597285068E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.98069151324652E-4	
waterfowl sp. (<em class="sci">Anatidae sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Helmeted Guineafowl (<em class="sci">Numida meleagris</em>)	0.0	0.0	0.0	0.0	0.0	6.28140703517588E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.49034575662326E-4	
Helmeted Guineafowl (Domestic type) (<em class="sci">Numida meleagris (Domestic type)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Chukar (<em class="sci">Alectoris chukar</em>)	2.801905295601009E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.96031746031746E-4	0.001869158878504673	0.0011312217194570137	0.0010946907498631637	4.921259842519685E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-legged Partridge (<em class="sci">Alectoris rufa</em>)	0.026898290837769682	0.022566995768688293	0.02609131961866533	0.02040816326530612	0.017921146953405017	0.02512562814070352	0.027207107162687396	0.03349282296650718	0.02788622420524261	0.0380465644520159	0.04772234273318872	0.037236243276789406	0.03486529318541997	0.03718393653941497	0.04168663152850982	0.039638932496075356	0.05040237187632359	0.054066130473637175	0.03857421875	0.033271719038817	0.037361354349095155	0.02981366459627329	0.02690863579474343	0.02116889093419236	0.011476264997391758	0.011363636363636364	0.013989927252378288	0.015372487189594008	0.0198482194979568	0.013458162668227034	0.0167658193618172	0.014967637540453074	0.019535374868004225	0.01366867140513942	0.010429447852760737	0.024305555555555556	0.022429906542056073	0.01809954751131222	0.029009304871373837	0.023622047244094488	0.024193548387096774	0.02201524132091448	0.015424164524421594	0.016472203157172273	0.015246636771300448	0.013685239491691105	0.021359223300970873	0.021104625056129322	
Grey Partridge (<em class="sci">Perdix perdix</em>)	0.014850098066685346	0.01692524682651622	0.020572002007024585	0.011479591836734694	0.013739545997610514	0.018844221105527637	0.01665741254858412	0.014952153110047847	0.013943112102621304	0.013628620102214651	0.015184381778741865	0.01985932974762102	0.014263074484944533	0.018839861179970253	0.01964542405366555	0.022370486656200943	0.021177467174925878	0.025022341376228777	0.01806640625	0.01922365988909427	0.023934617629889084	0.014906832298136646	0.016270337922403004	0.01058444546709618	0.012519561815336464	0.01076555023923445	0.006155567991046447	0.0063066614111154905	0.014010507880910683	0.0076067875950848445	0.009194159004867496	0.009708737864077669	0.010559662090813094	0.007107709130672498	0.0049079754601227	0.010416666666666666	0.012461059190031152	0.011312217194570135	0.0180623973727422	0.019192913385826772	0.012096774193548387	0.01100762066045724	0.009425878320479864	0.015785861358956762	0.015246636771300448	0.015640273704789834	0.018446601941747572	0.010776829815895825	
Common Quail (<em class="sci">Coturnix coturnix</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	4.791566842357451E-4	0.0015	0.0015	0.0015	0.00244140625	0.0036968576709796672	0.005253940455341506	0.0068322981366459624	0.0050062578222778474	0.0036815462494247586	0.0026082420448617634	0.0023923444976076554	0.001119194180190263	0.002364998029168309	0.0017513134851138354	5.851375073142189E-4	0.002163331530557058	0.0015	0.0	5.467468562055768E-4	0.001226993865030675	4.96031746031746E-4	0.0012461059190031153	0.0011312217194570137	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Reeves's Pheasant (<em class="sci">Syrmaticus reevesii</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Pheasant (<em class="sci">Phasianus colchicus</em>)	0.10339030540767723	0.10155148095909731	0.10386352232814852	0.09226190476190477	0.0985663082437276	0.0986180904522613	0.10660744031093837	0.12858851674641147	0.1249302844394869	0.1362862010221465	0.16865509761388287	0.16259826230864707	0.15795034337031166	0.14823996033713435	0.1806420699568759	0.16012558869701726	0.1681490893689115	0.14611260053619302	0.16357421875	0.13974121996303143	0.15061295971978983	0.1186335403726708	0.1214017521902378	0.09526000920386563	0.07981220657276995	0.06758373205741627	0.058198097369893675	0.059913283405597165	0.07297139521307647	0.05441778818022235	0.0638182801514332	0.06351132686084142	0.07866948257655755	0.07217058501913615	0.06503067484662577	0.10416666666666667	0.11152647975077881	0.1085972850678733	0.11986863711001643	0.11220472440944881	0.1314516129032258	0.12193056731583404	0.12253641816623821	0.11873713109128346	0.11569506726457399	0.10850439882697947	0.09902912621359224	0.11315671306690615	
Golden Pheasant (<em class="sci">Chrysolophus pictus</em>)	0.0014009526478005044	0.0014104372355430183	5.017561465127947E-4	0.0021258503401360546	5.973715651135006E-4	0.00314070351758794	0.002220988339811216	5.980861244019139E-4	5.577244841048522E-4	0.0015	0.0016268980477223427	4.137360364087712E-4	0.0021130480718436345	4.957858205255329E-4	9.583133684714902E-4	7.849293563579278E-4	0.0025412960609911056	0.002234137622877569	4.8828125E-4	3.696857670979667E-4	5.837711617046118E-4	0.0	0.0	9.203865623561896E-4	0.0	5.980861244019139E-4	0.0	0.0	0.0	0.0	0.0015	4.045307443365696E-4	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0021893814997263274	0.0015	8.064516129032258E-4	8.46740050804403E-4	0.0	0.0015	0.0	0.0	0.0015	0.0015	
Lady Amherst's Pheasant (<em class="sci">Chrysolophus amherstiae</em>)	0.0015	0.0	0.0	0.0015	5.973715651135006E-4	6.28140703517588E-4	5.55247084952804E-4	0.0011961722488038277	0.0	0.0	0.0015	4.137360364087712E-4	0.0	0.0	4.791566842357451E-4	0.0	0.0015	0.0015	0.0	0.0	5.837711617046118E-4	0.0015	6.257822277847309E-4	0.0	0.0	5.980861244019139E-4	0.0	0.0	5.837711617046118E-4	0.0	0.0	4.045307443365696E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	
Indian Peafowl (<em class="sci">Pavo cristatus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.601932811780948E-4	5.216484089723526E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Indian Peafowl (Domestic type) (<em class="sci">Pavo cristatus (Domestic type)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.601932811780948E-4	0.0	5.980861244019139E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Capercaillie (<em class="sci">Tetrao urogallus</em>)	0.0	4.701457451810061E-4	0.0	4.2517006802721087E-4	0.0	0.0	0.0015	0.0015	0.0015	0.0015	0.0010845986984815619	0.0016549441456350847	0.002641310089804543	0.004462072384729797	0.0033540967896502154	0.0011773940345368916	8.470986869970351E-4	8.936550491510277E-4	4.8828125E-4	0.0018484288354898336	0.0011675423234092236	0.0015	6.257822277847309E-4	9.203865623561896E-4	0.0010432968179447052	0.0011961722488038277	5.595970900951316E-4	0.0011824990145841545	0.0015	5.851375073142189E-4	5.408328826392645E-4	0.0015	0.0021119324181626186	0.0	6.134969325153375E-4	0.0015	0.0	0.0	0.0	4.921259842519685E-4	0.0	0.0	0.0	0.0	8.968609865470852E-4	0.0015	0.0	0.0015	
Black Grouse (<em class="sci">Tetrao tetrix</em>)	8.405715886803026E-4	0.0014104372355430183	0.0030105368790767687	0.0015	0.0011947431302270011	0.0015	0.0015	5.980861244019139E-4	0.0016731734523145567	0.002271436683702442	0.0027114967462039045	0.0028961522548613984	0.004226096143687269	0.0074367873078829945	0.005270723526593196	0.005886970172684459	0.002964845404489623	0.0035746201966041107	0.00390625	0.0033271719038817007	0.002335084646818447	0.0037267080745341614	0.0031289111389236545	0.0027611596870685687	0.0026082420448617634	0.0035885167464114833	5.595970900951316E-4	7.883326763894363E-4	0.004086398131932283	0.0017554125219426564	0.002163331530557058	8.090614886731392E-4	5.279831045406547E-4	0.002186987424822307	0.0018404907975460123	4.96031746031746E-4	0.0012461059190031153	0.0011312217194570137	0.0021893814997263274	9.84251968503937E-4	0.0016129032258064516	0.0	0.002570694087403599	0.0	8.968609865470852E-4	0.0	9.70873786407767E-4	4.49034575662326E-4	
Willow Ptarmigan (<em class="sci">Lagopus lagopus</em>)	0.002241524236480807	0.003291020216267043	0.006021073758153537	0.002551020408163265	0.002986857825567503	0.001256281407035176	0.001110494169905608	0.007177033492822967	0.0039040713887339654	0.0056785917092561046	0.0070498915401301515	0.01034340091021928	0.007395668251452721	0.011403073872087258	0.010062290368950648	0.007849293563579277	0.009318085556967387	0.007596067917783735	0.00732421875	0.008502772643253234	0.011675423234092236	0.008695652173913044	0.004380475594493116	0.0032213529682466636	0.005216484089723527	0.008373205741626795	0.002238388360380526	0.003941663381947182	0.008756567425569177	0.004095962551199532	0.007030827474310438	0.0052588996763754045	0.004751847940865892	0.004373974849644614	0.004294478527607362	0.00496031746031746	0.003115264797507788	0.0016968325791855204	0.004378762999452655	0.004921259842519685	0.004032258064516129	0.003386960203217612	0.001713796058269066	0.0013726835964310226	0.004484304932735426	9.775171065493646E-4	0.001941747572815534	0.00673551863493489	
Ptarmigan (<em class="sci">Lagopus muta</em>)	0.0	4.701457451810061E-4	0.0	0.0	0.0	6.28140703517588E-4	0.0015	0.0011961722488038277	5.577244841048522E-4	5.678591709256105E-4	0.0	4.137360364087712E-4	0.001584786053882726	0.0019831432821021317	0.0014374700527072352	0.0011773940345368916	4.2354934349851756E-4	0.0017873100983020554	0.00146484375	0.0029574861367837337	0.004086398131932283	0.003105590062111801	0.0025031289111389237	0.0013805798435342844	0.0010432968179447052	5.980861244019139E-4	5.595970900951316E-4	0.0011824990145841545	0.002918855808523059	0.0017554125219426564	0.0	8.090614886731392E-4	0.0015	5.467468562055768E-4	6.134969325153375E-4	9.92063492063492E-4	6.230529595015577E-4	0.0	0.0	0.0	0.0	0.0	8.56898029134533E-4	6.863417982155113E-4	8.968609865470852E-4	0.0	0.0	4.49034575662326E-4	
Red-throated Diver (<em class="sci">Gavia stellata</em>)	0.03614457831325301	0.03432063939821345	0.03411941796287005	0.036564625850340135	0.026881720430107527	0.025753768844221106	0.026651860077734593	0.02452153110047847	0.029001673173452314	0.027257240204429302	0.024945770065075923	0.022755482002482418	0.02271526677231907	0.023797719385225583	0.017249640632486823	0.01726844583987441	0.010165184243964422	0.01385165326184093	0.0087890625	0.012939001848428836	0.018680677174547577	0.019254658385093167	0.016896120150187734	0.019788311090658078	0.04747000521648409	0.03827751196172249	0.10576385002797986	0.07528577059519118	0.014594279042615295	0.008191925102399064	0.005408328826392645	0.020226537216828478	0.02270327349524815	0.028977583378895572	0.03128834355828221	0.029265873015873016	0.030529595015576325	0.030542986425339366	0.031198686371100164	0.03198818897637795	0.035483870967741936	0.03302286198137172	0.033419023136246784	0.03225806451612903	0.033183856502242155	0.020527859237536656	0.02524271844660194	0.03906600808262236	
