








Frequency of observations in the selected location(s).:
Number of taxa: 	292

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Great Crested Grebe (<em class="sci">Podiceps cristatus</em>)	0.5294117647058824	0.4	0.4	0.4	0.4375	0.6086956521739131	0.6470588235294118	0.4166666666666667	0.5263157894736842	0.42857142857142855	0.7142857142857143	0.1111111111111111	0.36363636363636365	0.3076923076923077	0.2222222222222222	0.5	0.42857142857142855	0.45	0.4	0.4838709677419355	0.5333333333333333	0.6153846153846154	0.23809523809523808	0.65	0.4444444444444444	0.45454545454545453	0.5357142857142857	0.42105263157894735	0.2916666666666667	0.3076923076923077	0.5	0.37037037037037035	0.631578947368421	0.5	0.6153846153846154	0.6428571428571429	0.7222222222222222	0.65	0.75	0.5625	0.2	1.0	0.4	0.5714285714285714	0.7142857142857143	0.5	0.6842105263157895	0.4375	
Black-necked Grebe (<em class="sci">Podiceps nigricollis</em>)	0.23529411764705882	0.15	0.2	0.3	0.3125	0.21739130434782608	0.5294117647058824	0.16666666666666666	0.21052631578947367	0.19047619047619047	0.5	0.0015	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.06666666666666667	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.07407407407407407	0.10526315789473684	0.038461538461538464	0.0015	0.0	0.2777777777777778	0.1	0.2	0.3125	0.0	0.0	0.2	0.21428571428571427	0.35714285714285715	0.16666666666666666	0.15789473684210525	0.25	
Greater Flamingo (<em class="sci">Phoenicopterus roseus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White Stork (<em class="sci">Ciconia ciconia</em>)	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.1111111111111111	0.029411764705882353	0.047619047619047616	0.05	0.0	0.0	0.06666666666666667	0.0	0.047619047619047616	0.0	0.0	0.0	0.03571428571428571	0.0	0.0	0.0	0.125	0.07407407407407407	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	
Great Cormorant (<em class="sci">Phalacrocorax carbo</em>)	0.35294117647058826	0.45	0.5	0.6	0.4375	0.6086956521739131	0.5882352941176471	0.4166666666666667	0.47368421052631576	0.2857142857142857	0.42857142857142855	0.0	0.2727272727272727	0.23076923076923078	0.3333333333333333	0.47058823529411764	0.2857142857142857	0.35	0.13333333333333333	0.2903225806451613	0.26666666666666666	0.23076923076923078	0.047619047619047616	0.3	0.037037037037037035	0.12121212121212122	0.2857142857142857	0.3684210526315789	0.20833333333333334	0.3076923076923077	0.375	0.18518518518518517	0.47368421052631576	0.4230769230769231	0.38461538461538464	0.5357142857142857	0.6666666666666666	0.7	0.7	0.375	0.0	1.0	0.3	0.7142857142857143	0.7857142857142857	0.3333333333333333	0.5789473684210527	0.4375	
Great Bittern (<em class="sci">Botaurus stellaris</em>)	0.0	0.0	0.0	0.0	0.0	0.043478260869565216	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.07142857142857142	0.0	0.0	0.0	
Little Bittern (<em class="sci">Ixobrychus minutus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	0.047619047619047616	0.0	0.0	0.0	0.03571428571428571	0.0	0.041666666666666664	0.07692307692307693	0.125	0.0	0.10526315789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Grey Heron (<em class="sci">Ardea cinerea</em>)	0.47058823529411764	0.4	0.5	0.35	0.375	0.2608695652173913	0.47058823529411764	0.4166666666666667	0.42105263157894735	0.2857142857142857	0.42857142857142855	0.2222222222222222	0.18181818181818182	0.23076923076923078	0.6666666666666666	0.5882352941176471	0.5238095238095238	0.7	0.4666666666666667	0.4838709677419355	0.4	0.38461538461538464	0.23809523809523808	0.55	0.4444444444444444	0.30303030303030304	0.5357142857142857	0.5789473684210527	0.375	0.38461538461538464	0.5	0.25925925925925924	0.42105263157894735	0.46153846153846156	0.46153846153846156	0.35714285714285715	0.7222222222222222	0.65	0.5	0.5	0.4	1.0	0.1	0.21428571428571427	0.42857142857142855	0.16666666666666666	0.3684210526315789	0.25	
Purple Heron (<em class="sci">Ardea purpurea</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047619047619047616	0.0	0.0015	0.0	0.06666666666666667	0.07692307692307693	0.0	0.0	0.0	0.0	0.03571428571428571	0.10526315789473684	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Great Egret (<em class="sci">Ardea alba</em>)	0.0015	0.15	0.2	0.1	0.0625	0.17391304347826086	0.0	0.25	0.15789473684210525	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.08823529411764706	0.047619047619047616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.08333333333333333	0.23076923076923078	0.125	0.07407407407407407	0.10526315789473684	0.07692307692307693	0.3076923076923077	0.07142857142857142	0.2222222222222222	0.2	0.05	0.0625	0.0	0.0	0.1	0.35714285714285715	0.21428571428571427	0.0015	0.15789473684210525	0.0625	
Little Egret (<em class="sci">Egretta garzetta</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047619047619047616	0.0	0.06666666666666667	0.03225806451612903	0.06666666666666667	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.07692307692307693	0.125	0.1111111111111111	0.0	0.038461538461538464	0.23076923076923078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.05263157894736842	0.0	
Cattle Egret (<em class="sci">Bubulcus ibis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029411764705882353	0.047619047619047616	0.0	0.0	0.03225806451612903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Squacco Heron (<em class="sci">Ardeola ralloides</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-crowned Night-Heron (<em class="sci">Nycticorax nycticorax</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03571428571428571	0.0	0.0	0.15384615384615385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sacred Ibis (<em class="sci">Threskiornis aethiopicus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian Spoonbill (<em class="sci">Platalea leucorodia</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03225806451612903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Osprey (<em class="sci">Pandion haliaetus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.038461538461538464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lammergeier (<em class="sci">Gypaetus barbatus</em>)	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
European Honey-buzzard (<em class="sci">Pernis apivorus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	0.0015	0.0	0.0	0.05	0.037037037037037035	0.0	0.0	0.0	0.0	0.0015	0.0	0.07407407407407407	0.05263157894736842	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Griffon Vulture (<em class="sci">Gyps fulvus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Short-toed Eagle (<em class="sci">Circaetus gallicus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Golden Eagle (<em class="sci">Aquila chrysaetos</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.03571428571428571	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian Marsh-Harrier (<em class="sci">Circus aeruginosus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.1111111111111111	0.058823529411764705	0.09523809523809523	0.05	0.0015	0.0	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.03571428571428571	0.0	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.15384615384615385	0.03571428571428571	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Harrier (<em class="sci">Circus cyaneus</em>)	0.058823529411764705	0.1	0.0	0.05	0.0	0.043478260869565216	0.0	0.25	0.05263157894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.029411764705882353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.0625	
Pallid Harrier (<em class="sci">Circus macrourus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian Sparrowhawk (<em class="sci">Accipiter nisus</em>)	0.058823529411764705	0.05	0.0015	0.0	0.0	0.0	0.058823529411764705	0.08333333333333333	0.21052631578947367	0.09523809523809523	0.0	0.1111111111111111	0.2727272727272727	0.15384615384615385	0.0	0.0	0.0	0.05	0.06666666666666667	0.0	0.06666666666666667	0.0	0.0	0.0	0.037037037037037035	0.0	0.0	0.10526315789473684	0.0	0.15384615384615385	0.125	0.037037037037037035	0.0	0.07692307692307693	0.0	0.10714285714285714	0.0	0.15	0.05	0.0625	0.2	0.0	0.2	0.07142857142857142	0.0	0.0	0.05263157894736842	0.0625	
Northern Goshawk (<em class="sci">Accipiter gentilis</em>)	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03571428571428571	0.0	0.041666666666666664	0.07692307692307693	0.0	0.07407407407407407	0.0015	0.0	0.07692307692307693	0.0	0.1111111111111111	0.05	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	
Red Kite (<em class="sci">Milvus milvus</em>)	0.0	0.05	0.0015	0.0	0.0	0.0	0.058823529411764705	0.25	0.05263157894736842	0.14285714285714285	0.07142857142857142	0.0	0.09090909090909091	0.15384615384615385	0.1111111111111111	0.08823529411764706	0.0	0.05	0.2	0.0967741935483871	0.13333333333333333	0.15384615384615385	0.0	0.0	0.037037037037037035	0.0015	0.07142857142857142	0.0015	0.0	0.07692307692307693	0.125	0.037037037037037035	0.0	0.07692307692307693	0.07692307692307693	0.10714285714285714	0.1111111111111111	0.05	0.15	0.0	0.0	0.0	0.0	0.0015	0.14285714285714285	0.0	0.0	0.0	
Black Kite (<em class="sci">Milvus migrans</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.047619047619047616	0.42857142857142855	0.4444444444444444	0.45454545454545453	0.38461538461538464	0.3333333333333333	0.6470588235294118	0.6190476190476191	0.7	0.6666666666666666	0.5161290322580645	0.6	0.8461538461538461	0.3333333333333333	0.8	0.8148148148148148	0.7878787878787878	0.7142857142857143	0.631578947368421	0.16666666666666666	0.0015	0.0	0.037037037037037035	0.05263157894736842	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red/Black Kite (<em class="sci">Milvus milvus/migrans</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rough-legged Buzzard (<em class="sci">Buteo lagopus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
Common Buzzard (<em class="sci">Buteo buteo</em>)	0.4117647058823529	0.35	0.3	0.3	0.25	0.43478260869565216	0.4117647058823529	0.5	0.47368421052631576	0.2857142857142857	0.35714285714285715	0.0015	0.45454545454545453	0.15384615384615385	0.2222222222222222	0.3235294117647059	0.3333333333333333	0.3	0.4	0.12903225806451613	0.2	0.23076923076923078	0.09523809523809523	0.3	0.1111111111111111	0.15151515151515152	0.39285714285714285	0.631578947368421	0.375	0.23076923076923078	0.625	0.25925925925925924	0.42105263157894735	0.2692307692307692	0.3076923076923077	0.4642857142857143	0.2777777777777778	0.55	0.3	0.5	0.2	0.0015	0.5	0.2857142857142857	0.42857142857142855	0.16666666666666666	0.2631578947368421	0.625	
hawk sp. (<em class="sci">Accipitridae sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.043478260869565216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Water Rail (<em class="sci">Rallus aquaticus</em>)	0.058823529411764705	0.0015	0.0	0.0	0.0	0.0	0.0	0.25	0.10526315789473684	0.047619047619047616	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.09523809523809523	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.041666666666666664	0.07692307692307693	0.125	0.037037037037037035	0.10526315789473684	0.038461538461538464	0.07692307692307693	0.0	0.16666666666666666	0.1	0.05	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0625	
Little Crake (<em class="sci">Porzana parva</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Spotted Crake (<em class="sci">Porzana porzana</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037037037037037035	0.0	0.038461538461538464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Moorhen (<em class="sci">Gallinula chloropus</em>)	0.4117647058823529	0.1	0.2	0.2	0.4375	0.21739130434782608	0.47058823529411764	0.08333333333333333	0.2631578947368421	0.23809523809523808	0.21428571428571427	0.0	0.0	0.0	0.2222222222222222	0.029411764705882353	0.0	0.0	0.0	0.03225806451612903	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.041666666666666664	0.15384615384615385	0.125	0.1111111111111111	0.10526315789473684	0.15384615384615385	0.15384615384615385	0.17857142857142858	0.2777777777777778	0.15	0.05	0.0	0.2	1.0	0.1	0.35714285714285715	0.35714285714285715	0.16666666666666666	0.3684210526315789	0.0625	
Eurasian Coot (<em class="sci">Fulica atra</em>)	0.23529411764705882	0.6	0.5	0.6	0.6875	0.6086956521739131	0.6470588235294118	0.5	0.631578947368421	0.42857142857142855	0.6428571428571429	0.3333333333333333	0.18181818181818182	0.38461538461538464	0.8888888888888888	0.6176470588235294	0.42857142857142855	0.7	0.6	0.6451612903225806	0.6	0.6923076923076923	0.2857142857142857	0.7	0.48148148148148145	0.5151515151515151	0.5	0.5789473684210527	0.2916666666666667	0.5384615384615384	0.75	0.4444444444444444	0.6842105263157895	0.4230769230769231	0.7692307692307693	0.6428571428571429	0.4444444444444444	0.75	0.7	0.5625	0.2	1.0	0.3	0.7142857142857143	0.6428571428571429	0.16666666666666666	0.5789473684210527	0.375	
Common Crane (<em class="sci">Grus grus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	
Black-winged Stilt (<em class="sci">Himantopus himantopus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029411764705882353	0.047619047619047616	0.0	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pied Avocet (<em class="sci">Recurvirostra avosetta</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian Oystercatcher (<em class="sci">Haematopus ostralegus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Grey Plover (<em class="sci">Pluvialis squatarola</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
European Golden-Plover (<em class="sci">Pluvialis apricaria</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Lapwing (<em class="sci">Vanellus vanellus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.10526315789473684	0.047619047619047616	0.07142857142857142	0.0	0.0	0.0	0.0	0.029411764705882353	0.0	0.05	0.0015	0.03225806451612903	0.06666666666666667	0.0	0.0	0.0	0.0015	0.0	0.0	0.05263157894736842	0.0	0.07692307692307693	0.0	0.0	0.05263157894736842	0.038461538461538464	0.07692307692307693	0.0	0.0	0.0	0.05	0.0625	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Ringed Plover (<em class="sci">Charadrius hiaticula</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029411764705882353	0.0	0.25	0.13333333333333333	0.0967741935483871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.10526315789473684	0.0	0.07692307692307693	0.10714285714285714	0.16666666666666666	0.05	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Little Ringed Plover (<em class="sci">Charadrius dubius</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.1111111111111111	0.058823529411764705	0.047619047619047616	0.05	0.06666666666666667	0.03225806451612903	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.15384615384615385	0.25	0.037037037037037035	0.10526315789473684	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Sandpiper (<em class="sci">Actitis hypoleucos</em>)	0.058823529411764705	0.1	0.0	0.0	0.0	0.0	0.11764705882352941	0.0	0.05263157894736842	0.0	0.0	0.0	0.0	0.0	0.2222222222222222	0.11764705882352941	0.14285714285714285	0.05	0.2	0.06451612903225806	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.03571428571428571	0.10526315789473684	0.041666666666666664	0.3076923076923077	0.375	0.1111111111111111	0.21052631578947367	0.19230769230769232	0.23076923076923078	0.03571428571428571	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.14285714285714285	0.0	0.05263157894736842	0.0	
Spotted Sandpiper (<em class="sci">Actitis macularius</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03225806451612903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Green Sandpiper (<em class="sci">Tringa ochropus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.09090909090909091	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10526315789473684	0.041666666666666664	0.15384615384615385	0.25	0.0	0.0	0.038461538461538464	0.07692307692307693	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Spotted Redshank (<em class="sci">Tringa erythropus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.11764705882352941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Greenshank (<em class="sci">Tringa nebularia</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.4444444444444444	0.20588235294117646	0.047619047619047616	0.15	0.0	0.03225806451612903	0.0	0.0	0.0	0.0	0.0	0.0	0.03571428571428571	0.0	0.0	0.07692307692307693	0.0	0.07407407407407407	0.05263157894736842	0.07692307692307693	0.23076923076923078	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
