








Frequency of observations in the selected location(s).:
Number of taxa: 	527

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Barnacle Goose (<em class="sci">Branta leucopsis</em>)	0.004016064257028112	0.0049261083743842365	0.021164021164021163	0.0015	0.0015	0.013452914798206279	0.015873015873015872	0.004629629629629629	0.0	0.003787878787878788	0.0033444816053511705	0.007832898172323759	0.010362694300518135	0.0	0.0015	0.001953125	0.006109979633401222	0.0017301038062283738	0.0015	0.0031545741324921135	0.004338394793926247	0.0015	0.0015	0.002336448598130841	0.0	0.0	0.0032679738562091504	0.0	0.003048780487804878	0.006289308176100629	0.0	0.0020920502092050207	0.0	0.0	0.003787878787878788	0.00546448087431694	0.0	0.004524886877828055	0.0106951871657754	0.00851063829787234	0.0015	0.014492753623188406	0.015873015873015872	0.02734375	0.016260162601626018	0.01764705882352941	0.011560693641618497	0.00847457627118644	
Canada Goose (<em class="sci">Branta canadensis</em>)	0.028112449799196786	0.034482758620689655	0.05291005291005291	0.038135593220338986	0.035175879396984924	0.03139013452914798	0.06349206349206349	0.004629629629629629	0.06282722513089005	0.04924242424242424	0.043478260869565216	0.02610966057441253	0.031088082901554404	0.019230769230769232	0.009523809523809525	0.02734375	0.020366598778004074	0.015570934256055362	0.005305039787798408	0.01892744479495268	0.019522776572668113	0.010482180293501049	0.007407407407407408	0.009345794392523364	0.017045454545454544	0.0332541567695962	0.02287581699346405	0.008849557522123894	0.012195121951219513	0.025157232704402517	0.018808777429467086	0.0020920502092050207	0.009404388714733543	0.0060790273556231	0.011363636363636364	0.00546448087431694	0.010416666666666666	0.004524886877828055	0.03208556149732621	0.02553191489361702	0.02857142857142857	0.028985507246376812	0.026455026455026454	0.0390625	0.024390243902439025	0.047058823529411764	0.023121387283236993	0.011299435028248588	
Greylag Goose x Canada Goose (hybrid) (<em class="sci">Anser anser x Branta canadensis</em>)	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031446540880503146	0.003134796238244514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Barnacle x Canada Goose (hybrid) (<em class="sci">Branta leucopsis x canadensis</em>)	0.0015	0.0	0.0	0.00423728813559322	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031545741324921135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.005780346820809248	0.0015	
Red-breasted Goose (<em class="sci">Branta ruficollis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.008130081300813009	0.0	0.0	0.0	
goose sp. (<em class="sci">Anser/Chen/Branta sp.</em>)	0.004016064257028112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0031545741324921135	0.0	0.0	0.0	0.0	0.002840909090909091	0.0	0.0	0.0	0.0	0.0	0.003134796238244514	0.0	0.0	0.0	0.0	0.00273224043715847	0.0	0.0	0.0	0.01702127659574468	0.005714285714285714	0.0	0.010582010582010581	0.0	0.0	0.0058823529411764705	0.0	0.0	
Mute Swan (<em class="sci">Cygnus olor</em>)	0.11646586345381527	0.11330049261083744	0.20634920634920634	0.19915254237288135	0.22110552763819097	0.12556053811659193	0.20634920634920634	0.06944444444444445	0.16753926701570682	0.14393939393939395	0.12709030100334448	0.10704960835509138	0.11658031088082901	0.09340659340659341	0.12380952380952381	0.0546875	0.0855397148676171	0.05709342560553633	0.0636604774535809	0.09305993690851735	0.06941431670281996	0.050314465408805034	0.07407407407407407	0.07009345794392523	0.07386363636363637	0.09263657957244656	0.08823529411764706	0.06637168141592921	0.08841463414634146	0.12264150943396226	0.11598746081504702	0.08368200836820083	0.109717868338558	0.060790273556231005	0.07575757575757576	0.07103825136612021	0.07291666666666667	0.03167420814479638	0.11764705882352941	0.11914893617021277	0.12	0.10144927536231885	0.10052910052910052	0.1328125	0.06504065040650407	0.14705882352941177	0.08092485549132948	0.1694915254237288	
Black Swan (<em class="sci">Cygnus atratus</em>)	0.004016064257028112	0.0015	0.005291005291005291	0.0	0.005025125628140704	0.004484304932735426	0.005291005291005291	0.0015	0.0015	0.003787878787878788	0.0	0.0	0.010362694300518135	0.005494505494505495	0.002380952380952381	0.0	0.0	0.0034602076124567475	0.005305039787798408	0.0031545741324921135	0.004338394793926247	0.0015	0.0	0.0	0.002840909090909091	0.0023752969121140144	0.006535947712418301	0.0015	0.003048780487804878	0.0	0.0219435736677116	0.0020920502092050207	0.0	0.0	0.0015	0.00273224043715847	0.0	0.0	0.0053475935828877	0.00425531914893617	0.011428571428571429	0.0	0.0	0.0078125	0.0	0.011764705882352941	0.0	0.0015	
Tundra Swan (<em class="sci">Cygnus columbianus</em>)	0.004016064257028112	0.009852216748768473	0.005291005291005291	0.012711864406779662	0.020100502512562814	0.0	0.021164021164021163	0.0	0.010471204188481676	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021691973969631237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.004830917874396135	0.005291005291005291	0.0	0.0	0.011764705882352941	0.0	0.014124293785310734	
Whooper Swan (<em class="sci">Cygnus cygnus</em>)	0.004016064257028112	0.0	0.010582010582010581	0.00423728813559322	0.005025125628140704	0.0015	0.015873015873015872	0.0	0.005235602094240838	0.003787878787878788	0.0	0.0	0.0	0.0	0.004761904761904762	0.001953125	0.0	0.0	0.0	0.0	0.0021691973969631237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.00966183574879227	0.015873015873015872	0.0	0.0	0.0	0.0	0.0	
