








Frequency of observations in the selected location(s).:
Number of taxa: 	329

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	434.0	332.0	318.0	421.0	352.0	346.0	341.0	384.0	341.0	383.0	410.0	768.0	714.0	737.0	870.0	1018.0	659.0	604.0	559.0	867.0	455.0	426.0	437.0	510.0	410.0	403.0	400.0	492.0	351.0	279.0	323.0	447.0	412.0	483.0	352.0	513.0	493.0	548.0	519.0	525.0	408.0	403.0	395.0	403.0	364.0	298.0	357.0	487.0	

Barnacle Goose (<em class="sci">Branta leucopsis</em>)	0.002304147465437788	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.021709633649932156	0.047126436781609195	0.018664047151277015	0.009104704097116844	0.016556291390728478	0.025044722719141325	0.01730103806228374	0.002197802197802198	0.014084507042253521	0.009153318077803204	0.00784313725490196	0.004878048780487805	0.007444168734491315	0.0025	0.006097560975609756	0.005698005698005698	0.007168458781362007	0.0	0.006711409395973154	0.007281553398058253	0.039337474120082816	0.017045454545454544	0.011695906432748537	0.010141987829614604	0.005474452554744526	0.005780346820809248	0.0038095238095238095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053388090349076	
Cackling Goose (<em class="sci">Branta hutchinsii</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.823182711198428E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canada Goose (<em class="sci">Branta canadensis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013568521031207597	0.0	0.0015	0.0	0.0016556291390728477	0.0017889087656529517	0.00461361014994233	0.0015	0.0	0.0015	0.00196078431372549	0.0	0.0	0.0	0.0020325203252032522	0.002849002849002849	0.0035842293906810036	0.0030959752321981426	0.0	0.0	0.002070393374741201	0.002840909090909091	0.001949317738791423	0.0	0.0	0.0015	0.0019047619047619048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-breasted Goose (<em class="sci">Branta ruficollis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.823182711198428E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goose sp. (<em class="sci">Anser/Chen/Branta sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026041666666666665	0.0	0.005427408412483039	0.0034482758620689655	0.0019646365422396855	0.0	0.0016556291390728477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022371364653243847	0.0	0.002070393374741201	0.0	0.001949317738791423	0.006085192697768763	0.0018248175182481751	0.0038535645472061657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mute Swan (<em class="sci">Cygnus olor</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026109660574412533	0.0024390243902439024	0.0013020833333333333	0.0014005602240896359	0.0013568521031207597	0.0022988505747126436	0.0015	0.0015174506828528073	0.0016556291390728477	0.0015	0.0	0.004395604395604396	0.0015	0.002288329519450801	0.00196078431372549	0.0	0.0	0.0	0.0	0.005698005698005698	0.0035842293906810036	0.0030959752321981426	0.0022371364653243847	0.0	0.002070393374741201	0.002840909090909091	0.001949317738791423	0.0	0.0	0.0015	0.0019047619047619048	0.0024509803921568627	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
Black Swan (<em class="sci">Cygnus atratus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022371364653243847	0.0	0.0	0.0	0.0015	0.002028397565922921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tundra Swan (<em class="sci">Cygnus columbianus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004552352048558422	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Whooper Swan (<em class="sci">Cygnus cygnus</em>)	0.11981566820276497	0.09939759036144578	0.059748427672955975	0.0831353919239905	0.09090909090909091	0.11849710982658959	0.07331378299120235	0.1328125	0.16422287390029325	0.12010443864229765	0.1048780487804878	0.20703125	0.23809523809523808	0.2700135685210312	0.2689655172413793	0.3025540275049116	0.2898330804248862	0.26986754966887416	0.29874776386404295	0.30103806228373703	0.27692307692307694	0.2699530516431925	0.2654462242562929	0.27058823529411763	0.22439024390243903	0.2555831265508685	0.29	0.2926829268292683	0.23646723646723647	0.25806451612903225	0.24148606811145512	0.2662192393736018	0.23786407766990292	0.2153209109730849	0.19602272727272727	0.1793372319688109	0.17647058823529413	0.17153284671532848	0.18882466281310212	0.14285714285714285	0.12745098039215685	0.08684863523573201	0.11645569620253164	0.12655086848635236	0.09340659340659341	0.11073825503355705	0.12885154061624648	0.10882956878850103	
Ruddy Shelduck (<em class="sci">Tadorna ferruginea</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Shelduck (<em class="sci">Tadorna tadorna</em>)	0.004608294930875576	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0024390243902439024	0.00390625	0.011204481792717087	0.004070556309362279	0.009195402298850575	0.02455795677799607	0.024279210925644917	0.018211920529801324	0.02146690518783542	0.0196078431372549	0.024175824175824177	0.025821596244131457	0.006864988558352402	0.011764705882352941	0.0024390243902439024	0.007444168734491315	0.0275	0.018292682926829267	0.005698005698005698	0.010752688172043012	0.006191950464396285	0.017897091722595078	0.012135922330097087	0.035196687370600416	0.011363636363636364	0.017543859649122806	0.008113590263691683	0.01824817518248175	0.015414258188824663	0.009523809523809525	0.0196078431372549	0.004962779156327543	0.002531645569620253	0.0024813895781637717	0.0	0.003355704697986577	0.0028011204481792717	0.002053388090349076	
Wood Duck (<em class="sci">Aix sponsa</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019267822736030828	0.007619047619047619	0.007352941176470588	0.0	0.0	0.0	0.0027472527472527475	0.0	0.0	0.0	
Mandarin Duck (<em class="sci">Aix galericulata</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0017889087656529517	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Gadwall (<em class="sci">Anas strepera</em>)	0.018433179723502304	0.015060240963855422	0.015723270440251572	0.014251781472684086	0.008522727272727272	0.002890173410404624	0.011730205278592375	0.020833333333333332	0.002932551319648094	0.013054830287206266	0.007317073170731708	0.01171875	0.018207282913165267	0.05834464043419267	0.10459770114942529	0.14833005893909626	0.20485584218512898	0.20695364238410596	0.22182468694096602	0.2041522491349481	0.20659340659340658	0.176056338028169	0.17391304347826086	0.16470588235294117	0.13170731707317074	0.13399503722084366	0.1325	0.1402439024390244	0.12535612535612536	0.18996415770609318	0.15479876160990713	0.18344519015659955	0.1820388349514563	0.13871635610766045	0.13352272727272727	0.11306042884990253	0.12373225152129817	0.09854014598540146	0.046242774566473986	0.05333333333333334	0.049019607843137254	0.02481389578163772	0.030379746835443037	0.02729528535980149	0.019230769230769232	0.013422818791946308	0.014005602240896359	0.018480492813141684	
Eurasian Wigeon (<em class="sci">Anas penelope</em>)	0.18202764976958524	0.17771084337349397	0.1949685534591195	0.18527315914489312	0.17897727272727273	0.1676300578034682	0.16129032258064516	0.15104166666666666	0.1495601173020528	0.14360313315926893	0.12926829268292683	0.16666666666666666	0.18627450980392157	0.24016282225237448	0.2885057471264368	0.325147347740668	0.3990895295902883	0.34933774834437087	0.3774597495527728	0.4371395617070358	0.34725274725274724	0.2863849765258216	0.2540045766590389	0.27058823529411763	0.2073170731707317	0.22084367245657568	0.22	0.2459349593495935	0.23931623931623933	0.2724014336917563	0.2693498452012384	0.33557046979865773	0.279126213592233	0.30434782608695654	0.3181818181818182	0.27680311890838205	0.25760649087221094	0.2664233576642336	0.22928709055876687	0.23047619047619047	0.20098039215686275	0.17866004962779156	0.1670886075949367	0.19851116625310175	0.2087912087912088	0.19798657718120805	0.17647058823529413	0.19917864476386038	
American Wigeon (<em class="sci">Anas americana</em>)	0.0069124423963133645	0.009036144578313253	0.009433962264150943	0.009501187648456057	0.002840909090909091	0.002890173410404624	0.011730205278592375	0.0026041666666666665	0.005865102639296188	0.007832898172323759	0.014634146341463415	0.009114583333333334	0.0056022408963585435	0.004070556309362279	0.004597701149425287	0.0019646365422396855	0.0015174506828528073	0.009933774834437087	0.016100178890876567	0.014994232987312572	0.008791208791208791	0.011737089201877934	0.0	0.013725490196078431	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0022371364653243847	0.0015	0.026915113871635612	0.011363636363636364	0.009746588693957114	0.006085192697768763	0.0018248175182481751	0.0019267822736030828	0.0015	0.0024509803921568627	0.007444168734491315	0.005063291139240506	0.01240694789081886	0.013736263736263736	0.003355704697986577	0.0056022408963585435	0.002053388090349076	
